id,date,country,store,product,num_sold,year
2883,2010-02-02,Canada,Discount Stickers,Kerneler,262.0,2010
2973,2010-02-03,Canada,Discount Stickers,Kerneler,255.0,2010
3063,2010-02-04,Canada,Discount Stickers,Kerneler,235.0,2010
3153,2010-02-05,Canada,Discount Stickers,Kerneler,274.0,2010
3243,2010-02-06,Canada,Discount Stickers,Kerneler,293.0,2010
3333,2010-02-07,Canada,Discount Stickers,Kerneler,298.0,2010
3423,2010-02-08,Canada,Discount Stickers,Kerneler,258.0,2010
3513,2010-02-09,Canada,Discount Stickers,Kerneler,244.0,2010
3603,2010-02-10,Canada,Discount Stickers,Kerneler,261.0,2010
3693,2010-02-11,Canada,Discount Stickers,Kerneler,230.0,2010
3783,2010-02-12,Canada,Discount Stickers,Kerneler,258.0,2010
3873,2010-02-13,Canada,Discount Stickers,Kerneler,255.0,2010
3963,2010-02-14,Canada,Discount Stickers,Kerneler,298.0,2010
4053,2010-02-15,Canada,Discount Stickers,Kerneler,240.0,2010
4143,2010-02-16,Canada,Discount Stickers,Kerneler,238.0,2010
4233,2010-02-17,Canada,Discount Stickers,Kerneler,228.0,2010
4323,2010-02-18,Canada,Discount Stickers,Kerneler,244.0,2010
4413,2010-02-19,Canada,Discount Stickers,Kerneler,272.0,2010
4503,2010-02-20,Canada,Discount Stickers,Kerneler,279.0,2010
4593,2010-02-21,Canada,Discount Stickers,Kerneler,280.0,2010
4683,2010-02-22,Canada,Discount Stickers,Kerneler,248.0,2010
4773,2010-02-23,Canada,Discount Stickers,Kerneler,254.0,2010
4863,2010-02-24,Canada,Discount Stickers,Kerneler,243.0,2010
4953,2010-02-25,Canada,Discount Stickers,Kerneler,245.0,2010
5043,2010-02-26,Canada,Discount Stickers,Kerneler,258.0,2010
5133,2010-02-27,Canada,Discount Stickers,Kerneler,258.0,2010
5223,2010-02-28,Canada,Discount Stickers,Kerneler,275.0,2010
5313,2010-03-01,Canada,Discount Stickers,Kerneler,249.0,2010
5403,2010-03-02,Canada,Discount Stickers,Kerneler,239.0,2010
5493,2010-03-03,Canada,Discount Stickers,Kerneler,234.0,2010
5583,2010-03-04,Canada,Discount Stickers,Kerneler,253.0,2010
5673,2010-03-05,Canada,Discount Stickers,Kerneler,256.0,2010
5763,2010-03-06,Canada,Discount Stickers,Kerneler,265.0,2010
5853,2010-03-07,Canada,Discount Stickers,Kerneler,298.0,2010
5943,2010-03-08,Canada,Discount Stickers,Kerneler,245.0,2010
6033,2010-03-09,Canada,Discount Stickers,Kerneler,237.0,2010
6123,2010-03-10,Canada,Discount Stickers,Kerneler,251.0,2010
6213,2010-03-11,Canada,Discount Stickers,Kerneler,245.0,2010
6303,2010-03-12,Canada,Discount Stickers,Kerneler,251.0,2010
6393,2010-03-13,Canada,Discount Stickers,Kerneler,274.0,2010
6483,2010-03-14,Canada,Discount Stickers,Kerneler,312.0,2010
6573,2010-03-15,Canada,Discount Stickers,Kerneler,233.0,2010
6663,2010-03-16,Canada,Discount Stickers,Kerneler,233.0,2010
6753,2010-03-17,Canada,Discount Stickers,Kerneler,261.0,2010
6843,2010-03-18,Canada,Discount Stickers,Kerneler,247.0,2010
6933,2010-03-19,Canada,Discount Stickers,Kerneler,260.0,2010
7023,2010-03-20,Canada,Discount Stickers,Kerneler,251.0,2010
7113,2010-03-21,Canada,Discount Stickers,Kerneler,296.0,2010
7203,2010-03-22,Canada,Discount Stickers,Kerneler,237.0,2010
7293,2010-03-23,Canada,Discount Stickers,Kerneler,252.0,2010
7383,2010-03-24,Canada,Discount Stickers,Kerneler,248.0,2010
7473,2010-03-25,Canada,Discount Stickers,Kerneler,238.0,2010
7563,2010-03-26,Canada,Discount Stickers,Kerneler,243.0,2010
7653,2010-03-27,Canada,Discount Stickers,Kerneler,265.0,2010
7743,2010-03-28,Canada,Discount Stickers,Kerneler,299.0,2010
7833,2010-03-29,Canada,Discount Stickers,Kerneler,260.0,2010
7923,2010-03-30,Canada,Discount Stickers,Kerneler,239.0,2010
8013,2010-03-31,Canada,Discount Stickers,Kerneler,218.0,2010
8103,2010-04-01,Canada,Discount Stickers,Kerneler,246.0,2010
8193,2010-04-02,Canada,Discount Stickers,Kerneler,246.0,2010
8283,2010-04-03,Canada,Discount Stickers,Kerneler,271.0,2010
8373,2010-04-04,Canada,Discount Stickers,Kerneler,302.0,2010
8463,2010-04-05,Canada,Discount Stickers,Kerneler,243.0,2010
8553,2010-04-06,Canada,Discount Stickers,Kerneler,234.0,2010
8643,2010-04-07,Canada,Discount Stickers,Kerneler,239.0,2010
8733,2010-04-08,Canada,Discount Stickers,Kerneler,231.0,2010
8823,2010-04-09,Canada,Discount Stickers,Kerneler,278.0,2010
8913,2010-04-10,Canada,Discount Stickers,Kerneler,261.0,2010
9003,2010-04-11,Canada,Discount Stickers,Kerneler,291.0,2010
9093,2010-04-12,Canada,Discount Stickers,Kerneler,245.0,2010
9183,2010-04-13,Canada,Discount Stickers,Kerneler,260.0,2010
9273,2010-04-14,Canada,Discount Stickers,Kerneler,244.0,2010
9363,2010-04-15,Canada,Discount Stickers,Kerneler,248.0,2010
9453,2010-04-16,Canada,Discount Stickers,Kerneler,257.0,2010
9543,2010-04-17,Canada,Discount Stickers,Kerneler,277.0,2010
9633,2010-04-18,Canada,Discount Stickers,Kerneler,305.0,2010
9723,2010-04-19,Canada,Discount Stickers,Kerneler,232.0,2010
9813,2010-04-20,Canada,Discount Stickers,Kerneler,225.0,2010
9903,2010-04-21,Canada,Discount Stickers,Kerneler,228.0,2010
9993,2010-04-22,Canada,Discount Stickers,Kerneler,223.0,2010
10083,2010-04-23,Canada,Discount Stickers,Kerneler,262.0,2010
10173,2010-04-24,Canada,Discount Stickers,Kerneler,274.0,2010
10263,2010-04-25,Canada,Discount Stickers,Kerneler,318.0,2010
10353,2010-04-26,Canada,Discount Stickers,Kerneler,242.0,2010
10443,2010-04-27,Canada,Discount Stickers,Kerneler,235.0,2010
10533,2010-04-28,Canada,Discount Stickers,Kerneler,237.0,2010
10623,2010-04-29,Canada,Discount Stickers,Kerneler,255.0,2010
10713,2010-04-30,Canada,Discount Stickers,Kerneler,258.0,2010
10803,2010-05-01,Canada,Discount Stickers,Kerneler,266.0,2010
10893,2010-05-02,Canada,Discount Stickers,Kerneler,281.0,2010
10983,2010-05-03,Canada,Discount Stickers,Kerneler,266.0,2010
11073,2010-05-04,Canada,Discount Stickers,Kerneler,229.0,2010
11163,2010-05-05,Canada,Discount Stickers,Kerneler,244.0,2010
11253,2010-05-06,Canada,Discount Stickers,Kerneler,268.0,2010
11343,2010-05-07,Canada,Discount Stickers,Kerneler,257.0,2010
11433,2010-05-08,Canada,Discount Stickers,Kerneler,314.0,2010
11523,2010-05-09,Canada,Discount Stickers,Kerneler,295.0,2010
11613,2010-05-10,Canada,Discount Stickers,Kerneler,239.0,2010
11703,2010-05-11,Canada,Discount Stickers,Kerneler,251.0,2010
11793,2010-05-12,Canada,Discount Stickers,Kerneler,254.0,2010
11883,2010-05-13,Canada,Discount Stickers,Kerneler,280.0,2010
11973,2010-05-14,Canada,Discount Stickers,Kerneler,263.0,2010
12063,2010-05-15,Canada,Discount Stickers,Kerneler,283.0,2010
12153,2010-05-16,Canada,Discount Stickers,Kerneler,320.0,2010
12243,2010-05-17,Canada,Discount Stickers,Kerneler,272.0,2010
12333,2010-05-18,Canada,Discount Stickers,Kerneler,275.0,2010
12423,2010-05-19,Canada,Discount Stickers,Kerneler,275.0,2010
12513,2010-05-20,Canada,Discount Stickers,Kerneler,271.0,2010
12603,2010-05-21,Canada,Discount Stickers,Kerneler,229.0,2010
12693,2010-05-22,Canada,Discount Stickers,Kerneler,266.0,2010
12783,2010-05-23,Canada,Discount Stickers,Kerneler,336.0,2010
12873,2010-05-24,Canada,Discount Stickers,Kerneler,256.0,2010
12963,2010-05-25,Canada,Discount Stickers,Kerneler,257.0,2010
13053,2010-05-26,Canada,Discount Stickers,Kerneler,266.0,2010
13143,2010-05-27,Canada,Discount Stickers,Kerneler,258.0,2010
13233,2010-05-28,Canada,Discount Stickers,Kerneler,283.0,2010
13323,2010-05-29,Canada,Discount Stickers,Kerneler,285.0,2010
13413,2010-05-30,Canada,Discount Stickers,Kerneler,331.0,2010
13503,2010-05-31,Canada,Discount Stickers,Kerneler,254.0,2010
13593,2010-06-01,Canada,Discount Stickers,Kerneler,287.0,2010
13683,2010-06-02,Canada,Discount Stickers,Kerneler,279.0,2010
13773,2010-06-03,Canada,Discount Stickers,Kerneler,255.0,2010
13863,2010-06-04,Canada,Discount Stickers,Kerneler,291.0,2010
13953,2010-06-05,Canada,Discount Stickers,Kerneler,270.0,2010
14043,2010-06-06,Canada,Discount Stickers,Kerneler,351.0,2010
14133,2010-06-07,Canada,Discount Stickers,Kerneler,273.0,2010
14223,2010-06-08,Canada,Discount Stickers,Kerneler,268.0,2010
14313,2010-06-09,Canada,Discount Stickers,Kerneler,260.0,2010
14403,2010-06-10,Canada,Discount Stickers,Kerneler,256.0,2010
14493,2010-06-11,Canada,Discount Stickers,Kerneler,309.0,2010
14583,2010-06-12,Canada,Discount Stickers,Kerneler,319.0,2010
14673,2010-06-13,Canada,Discount Stickers,Kerneler,305.0,2010
14763,2010-06-14,Canada,Discount Stickers,Kerneler,283.0,2010
14853,2010-06-15,Canada,Discount Stickers,Kerneler,283.0,2010
14943,2010-06-16,Canada,Discount Stickers,Kerneler,257.0,2010
15033,2010-06-17,Canada,Discount Stickers,Kerneler,257.0,2010
15123,2010-06-18,Canada,Discount Stickers,Kerneler,295.0,2010
15213,2010-06-19,Canada,Discount Stickers,Kerneler,283.0,2010
15303,2010-06-20,Canada,Discount Stickers,Kerneler,346.0,2010
15393,2010-06-21,Canada,Discount Stickers,Kerneler,278.0,2010
15483,2010-06-22,Canada,Discount Stickers,Kerneler,245.0,2010
15573,2010-06-23,Canada,Discount Stickers,Kerneler,289.0,2010
15663,2010-06-24,Canada,Discount Stickers,Kerneler,289.0,2010
15753,2010-06-25,Canada,Discount Stickers,Kerneler,296.0,2010
15843,2010-06-26,Canada,Discount Stickers,Kerneler,326.0,2010
15933,2010-06-27,Canada,Discount Stickers,Kerneler,351.0,2010
16023,2010-06-28,Canada,Discount Stickers,Kerneler,274.0,2010
16113,2010-06-29,Canada,Discount Stickers,Kerneler,293.0,2010
16203,2010-06-30,Canada,Discount Stickers,Kerneler,292.0,2010
16293,2010-07-01,Canada,Discount Stickers,Kerneler,281.0,2010
16383,2010-07-02,Canada,Discount Stickers,Kerneler,310.0,2010
16473,2010-07-03,Canada,Discount Stickers,Kerneler,334.0,2010
16563,2010-07-04,Canada,Discount Stickers,Kerneler,356.0,2010
16653,2010-07-05,Canada,Discount Stickers,Kerneler,359.0,2010
16743,2010-07-06,Canada,Discount Stickers,Kerneler,329.0,2010
16833,2010-07-07,Canada,Discount Stickers,Kerneler,323.0,2010
16923,2010-07-08,Canada,Discount Stickers,Kerneler,278.0,2010
17013,2010-07-09,Canada,Discount Stickers,Kerneler,312.0,2010
17103,2010-07-10,Canada,Discount Stickers,Kerneler,301.0,2010
17193,2010-07-11,Canada,Discount Stickers,Kerneler,387.0,2010
17283,2010-07-12,Canada,Discount Stickers,Kerneler,286.0,2010
17373,2010-07-13,Canada,Discount Stickers,Kerneler,294.0,2010
17463,2010-07-14,Canada,Discount Stickers,Kerneler,256.0,2010
17553,2010-07-15,Canada,Discount Stickers,Kerneler,313.0,2010
17643,2010-07-16,Canada,Discount Stickers,Kerneler,317.0,2010
17733,2010-07-17,Canada,Discount Stickers,Kerneler,347.0,2010
17823,2010-07-18,Canada,Discount Stickers,Kerneler,370.0,2010
17913,2010-07-19,Canada,Discount Stickers,Kerneler,286.0,2010
18003,2010-07-20,Canada,Discount Stickers,Kerneler,272.0,2010
18093,2010-07-21,Canada,Discount Stickers,Kerneler,300.0,2010
18183,2010-07-22,Canada,Discount Stickers,Kerneler,294.0,2010
18273,2010-07-23,Canada,Discount Stickers,Kerneler,330.0,2010
18363,2010-07-24,Canada,Discount Stickers,Kerneler,325.0,2010
18453,2010-07-25,Canada,Discount Stickers,Kerneler,417.0,2010
18543,2010-07-26,Canada,Discount Stickers,Kerneler,294.0,2010
18633,2010-07-27,Canada,Discount Stickers,Kerneler,306.0,2010
18723,2010-07-28,Canada,Discount Stickers,Kerneler,308.0,2010
18813,2010-07-29,Canada,Discount Stickers,Kerneler,312.0,2010
18903,2010-07-30,Canada,Discount Stickers,Kerneler,352.0,2010
18993,2010-07-31,Canada,Discount Stickers,Kerneler,386.0,2010
19083,2010-08-01,Canada,Discount Stickers,Kerneler,388.0,2010
19173,2010-08-02,Canada,Discount Stickers,Kerneler,326.0,2010
19263,2010-08-03,Canada,Discount Stickers,Kerneler,317.0,2010
19353,2010-08-04,Canada,Discount Stickers,Kerneler,345.0,2010
19443,2010-08-05,Canada,Discount Stickers,Kerneler,342.0,2010
19533,2010-08-06,Canada,Discount Stickers,Kerneler,330.0,2010
19623,2010-08-07,Canada,Discount Stickers,Kerneler,330.0,2010
19713,2010-08-08,Canada,Discount Stickers,Kerneler,362.0,2010
19803,2010-08-09,Canada,Discount Stickers,Kerneler,317.0,2010
19893,2010-08-10,Canada,Discount Stickers,Kerneler,348.0,2010
19983,2010-08-11,Canada,Discount Stickers,Kerneler,329.0,2010
20073,2010-08-12,Canada,Discount Stickers,Kerneler,302.0,2010
20163,2010-08-13,Canada,Discount Stickers,Kerneler,355.0,2010
20253,2010-08-14,Canada,Discount Stickers,Kerneler,351.0,2010
20343,2010-08-15,Canada,Discount Stickers,Kerneler,421.0,2010
20433,2010-08-16,Canada,Discount Stickers,Kerneler,334.0,2010
20523,2010-08-17,Canada,Discount Stickers,Kerneler,336.0,2010
20613,2010-08-18,Canada,Discount Stickers,Kerneler,316.0,2010
20703,2010-08-19,Canada,Discount Stickers,Kerneler,317.0,2010
20793,2010-08-20,Canada,Discount Stickers,Kerneler,363.0,2010
20883,2010-08-21,Canada,Discount Stickers,Kerneler,368.0,2010
20973,2010-08-22,Canada,Discount Stickers,Kerneler,414.0,2010
21063,2010-08-23,Canada,Discount Stickers,Kerneler,321.0,2010
21153,2010-08-24,Canada,Discount Stickers,Kerneler,328.0,2010
21243,2010-08-25,Canada,Discount Stickers,Kerneler,341.0,2010
21333,2010-08-26,Canada,Discount Stickers,Kerneler,323.0,2010
21423,2010-08-27,Canada,Discount Stickers,Kerneler,337.0,2010
21513,2010-08-28,Canada,Discount Stickers,Kerneler,351.0,2010
21603,2010-08-29,Canada,Discount Stickers,Kerneler,425.0,2010
21693,2010-08-30,Canada,Discount Stickers,Kerneler,330.0,2010
21783,2010-08-31,Canada,Discount Stickers,Kerneler,334.0,2010
21873,2010-09-01,Canada,Discount Stickers,Kerneler,318.0,2010
21963,2010-09-02,Canada,Discount Stickers,Kerneler,387.0,2010
22053,2010-09-03,Canada,Discount Stickers,Kerneler,362.0,2010
22143,2010-09-04,Canada,Discount Stickers,Kerneler,393.0,2010
22233,2010-09-05,Canada,Discount Stickers,Kerneler,430.0,2010
22323,2010-09-06,Canada,Discount Stickers,Kerneler,351.0,2010
22413,2010-09-07,Canada,Discount Stickers,Kerneler,334.0,2010
22503,2010-09-08,Canada,Discount Stickers,Kerneler,345.0,2010
22593,2010-09-09,Canada,Discount Stickers,Kerneler,352.0,2010
22683,2010-09-10,Canada,Discount Stickers,Kerneler,395.0,2010
22773,2010-09-11,Canada,Discount Stickers,Kerneler,395.0,2010
22863,2010-09-12,Canada,Discount Stickers,Kerneler,473.0,2010
22953,2010-09-13,Canada,Discount Stickers,Kerneler,354.0,2010
23043,2010-09-14,Canada,Discount Stickers,Kerneler,367.0,2010
23133,2010-09-15,Canada,Discount Stickers,Kerneler,337.0,2010
23223,2010-09-16,Canada,Discount Stickers,Kerneler,357.0,2010
23313,2010-09-17,Canada,Discount Stickers,Kerneler,386.0,2010
23403,2010-09-18,Canada,Discount Stickers,Kerneler,357.0,2010
23493,2010-09-19,Canada,Discount Stickers,Kerneler,375.0,2010
23583,2010-09-20,Canada,Discount Stickers,Kerneler,328.0,2010
23673,2010-09-21,Canada,Discount Stickers,Kerneler,308.0,2010
23763,2010-09-22,Canada,Discount Stickers,Kerneler,329.0,2010
23853,2010-09-23,Canada,Discount Stickers,Kerneler,325.0,2010
23943,2010-09-24,Canada,Discount Stickers,Kerneler,374.0,2010
24033,2010-09-25,Canada,Discount Stickers,Kerneler,381.0,2010
24123,2010-09-26,Canada,Discount Stickers,Kerneler,406.0,2010
24213,2010-09-27,Canada,Discount Stickers,Kerneler,317.0,2010
24303,2010-09-28,Canada,Discount Stickers,Kerneler,331.0,2010
24393,2010-09-29,Canada,Discount Stickers,Kerneler,313.0,2010
24483,2010-09-30,Canada,Discount Stickers,Kerneler,321.0,2010
24573,2010-10-01,Canada,Discount Stickers,Kerneler,375.0,2010
24663,2010-10-02,Canada,Discount Stickers,Kerneler,395.0,2010
24753,2010-10-03,Canada,Discount Stickers,Kerneler,422.0,2010
24843,2010-10-04,Canada,Discount Stickers,Kerneler,336.0,2010
24933,2010-10-05,Canada,Discount Stickers,Kerneler,321.0,2010
25023,2010-10-06,Canada,Discount Stickers,Kerneler,377.0,2010
25113,2010-10-07,Canada,Discount Stickers,Kerneler,326.0,2010
25203,2010-10-08,Canada,Discount Stickers,Kerneler,370.0,2010
25293,2010-10-09,Canada,Discount Stickers,Kerneler,369.0,2010
25383,2010-10-10,Canada,Discount Stickers,Kerneler,413.0,2010
25473,2010-10-11,Canada,Discount Stickers,Kerneler,324.0,2010
25563,2010-10-12,Canada,Discount Stickers,Kerneler,339.0,2010
25653,2010-10-13,Canada,Discount Stickers,Kerneler,316.0,2010
25743,2010-10-14,Canada,Discount Stickers,Kerneler,306.0,2010
25833,2010-10-15,Canada,Discount Stickers,Kerneler,352.0,2010
25923,2010-10-16,Canada,Discount Stickers,Kerneler,352.0,2010
26013,2010-10-17,Canada,Discount Stickers,Kerneler,422.0,2010
26103,2010-10-18,Canada,Discount Stickers,Kerneler,349.0,2010
26193,2010-10-19,Canada,Discount Stickers,Kerneler,357.0,2010
26283,2010-10-20,Canada,Discount Stickers,Kerneler,334.0,2010
26373,2010-10-21,Canada,Discount Stickers,Kerneler,336.0,2010
26463,2010-10-22,Canada,Discount Stickers,Kerneler,371.0,2010
26553,2010-10-23,Canada,Discount Stickers,Kerneler,375.0,2010
26643,2010-10-24,Canada,Discount Stickers,Kerneler,415.0,2010
26733,2010-10-25,Canada,Discount Stickers,Kerneler,343.0,2010
26823,2010-10-26,Canada,Discount Stickers,Kerneler,340.0,2010
26913,2010-10-27,Canada,Discount Stickers,Kerneler,350.0,2010
27003,2010-10-28,Canada,Discount Stickers,Kerneler,340.0,2010
27093,2010-10-29,Canada,Discount Stickers,Kerneler,356.0,2010
27183,2010-10-30,Canada,Discount Stickers,Kerneler,352.0,2010
27273,2010-10-31,Canada,Discount Stickers,Kerneler,454.0,2010
27363,2010-11-01,Canada,Discount Stickers,Kerneler,330.0,2010
27453,2010-11-02,Canada,Discount Stickers,Kerneler,364.0,2010
27543,2010-11-03,Canada,Discount Stickers,Kerneler,349.0,2010
27633,2010-11-04,Canada,Discount Stickers,Kerneler,330.0,2010
27723,2010-11-05,Canada,Discount Stickers,Kerneler,369.0,2010
27813,2010-11-06,Canada,Discount Stickers,Kerneler,378.0,2010
27903,2010-11-07,Canada,Discount Stickers,Kerneler,417.0,2010
27993,2010-11-08,Canada,Discount Stickers,Kerneler,324.0,2010
28083,2010-11-09,Canada,Discount Stickers,Kerneler,351.0,2010
28173,2010-11-10,Canada,Discount Stickers,Kerneler,363.0,2010
28263,2010-11-11,Canada,Discount Stickers,Kerneler,337.0,2010
28353,2010-11-12,Canada,Discount Stickers,Kerneler,344.0,2010
28443,2010-11-13,Canada,Discount Stickers,Kerneler,349.0,2010
28533,2010-11-14,Canada,Discount Stickers,Kerneler,429.0,2010
28623,2010-11-15,Canada,Discount Stickers,Kerneler,340.0,2010
28713,2010-11-16,Canada,Discount Stickers,Kerneler,322.0,2010
28803,2010-11-17,Canada,Discount Stickers,Kerneler,343.0,2010
28893,2010-11-18,Canada,Discount Stickers,Kerneler,324.0,2010
28983,2010-11-19,Canada,Discount Stickers,Kerneler,349.0,2010
29073,2010-11-20,Canada,Discount Stickers,Kerneler,376.0,2010
29163,2010-11-21,Canada,Discount Stickers,Kerneler,428.0,2010
29253,2010-11-22,Canada,Discount Stickers,Kerneler,317.0,2010
29343,2010-11-23,Canada,Discount Stickers,Kerneler,344.0,2010
29433,2010-11-24,Canada,Discount Stickers,Kerneler,360.0,2010
29523,2010-11-25,Canada,Discount Stickers,Kerneler,291.0,2010
29613,2010-11-26,Canada,Discount Stickers,Kerneler,365.0,2010
29703,2010-11-27,Canada,Discount Stickers,Kerneler,362.0,2010
29793,2010-11-28,Canada,Discount Stickers,Kerneler,414.0,2010
29883,2010-11-29,Canada,Discount Stickers,Kerneler,341.0,2010
29973,2010-11-30,Canada,Discount Stickers,Kerneler,338.0,2010
30063,2010-12-01,Canada,Discount Stickers,Kerneler,321.0,2010
30153,2010-12-02,Canada,Discount Stickers,Kerneler,326.0,2010
30243,2010-12-03,Canada,Discount Stickers,Kerneler,346.0,2010
30333,2010-12-04,Canada,Discount Stickers,Kerneler,360.0,2010
30423,2010-12-05,Canada,Discount Stickers,Kerneler,402.0,2010
30513,2010-12-06,Canada,Discount Stickers,Kerneler,321.0,2010
30603,2010-12-07,Canada,Discount Stickers,Kerneler,326.0,2010
30693,2010-12-08,Canada,Discount Stickers,Kerneler,312.0,2010
30783,2010-12-09,Canada,Discount Stickers,Kerneler,361.0,2010
30873,2010-12-10,Canada,Discount Stickers,Kerneler,337.0,2010
30963,2010-12-11,Canada,Discount Stickers,Kerneler,366.0,2010
31053,2010-12-12,Canada,Discount Stickers,Kerneler,408.0,2010
31143,2010-12-13,Canada,Discount Stickers,Kerneler,313.0,2010
31233,2010-12-14,Canada,Discount Stickers,Kerneler,316.0,2010
31323,2010-12-15,Canada,Discount Stickers,Kerneler,314.0,2010
31413,2010-12-16,Canada,Discount Stickers,Kerneler,319.0,2010
31503,2010-12-17,Canada,Discount Stickers,Kerneler,331.0,2010
31593,2010-12-18,Canada,Discount Stickers,Kerneler,369.0,2010
31683,2010-12-19,Canada,Discount Stickers,Kerneler,372.0,2010
31773,2010-12-20,Canada,Discount Stickers,Kerneler,316.0,2010
31863,2010-12-21,Canada,Discount Stickers,Kerneler,312.0,2010
31953,2010-12-22,Canada,Discount Stickers,Kerneler,284.0,2010
32043,2010-12-23,Canada,Discount Stickers,Kerneler,283.0,2010
32133,2010-12-24,Canada,Discount Stickers,Kerneler,355.0,2010
32223,2010-12-25,Canada,Discount Stickers,Kerneler,338.0,2010
32313,2010-12-26,Canada,Discount Stickers,Kerneler,386.0,2010
32403,2010-12-27,Canada,Discount Stickers,Kerneler,310.0,2010
32493,2010-12-28,Canada,Discount Stickers,Kerneler,378.0,2010
32583,2010-12-29,Canada,Discount Stickers,Kerneler,417.0,2010
32673,2010-12-30,Canada,Discount Stickers,Kerneler,447.0,2010
32763,2010-12-31,Canada,Discount Stickers,Kerneler,408.0,2010
32853,2011-01-01,Canada,Discount Stickers,Kerneler,420.0,2011
32943,2011-01-02,Canada,Discount Stickers,Kerneler,439.0,2011
33033,2011-01-03,Canada,Discount Stickers,Kerneler,343.0,2011
33123,2011-01-04,Canada,Discount Stickers,Kerneler,360.0,2011
33213,2011-01-05,Canada,Discount Stickers,Kerneler,360.0,2011
33303,2011-01-06,Canada,Discount Stickers,Kerneler,327.0,2011
33393,2011-01-07,Canada,Discount Stickers,Kerneler,384.0,2011
33483,2011-01-08,Canada,Discount Stickers,Kerneler,415.0,2011
33573,2011-01-09,Canada,Discount Stickers,Kerneler,426.0,2011
33663,2011-01-10,Canada,Discount Stickers,Kerneler,319.0,2011
33753,2011-01-11,Canada,Discount Stickers,Kerneler,339.0,2011
33843,2011-01-12,Canada,Discount Stickers,Kerneler,311.0,2011
33933,2011-01-13,Canada,Discount Stickers,Kerneler,329.0,2011
34023,2011-01-14,Canada,Discount Stickers,Kerneler,318.0,2011
34113,2011-01-15,Canada,Discount Stickers,Kerneler,368.0,2011
34203,2011-01-16,Canada,Discount Stickers,Kerneler,372.0,2011
34293,2011-01-17,Canada,Discount Stickers,Kerneler,313.0,2011
34383,2011-01-18,Canada,Discount Stickers,Kerneler,308.0,2011
34473,2011-01-19,Canada,Discount Stickers,Kerneler,278.0,2011
34563,2011-01-20,Canada,Discount Stickers,Kerneler,297.0,2011
34653,2011-01-21,Canada,Discount Stickers,Kerneler,338.0,2011
34743,2011-01-22,Canada,Discount Stickers,Kerneler,369.0,2011
34833,2011-01-23,Canada,Discount Stickers,Kerneler,425.0,2011
34923,2011-01-24,Canada,Discount Stickers,Kerneler,317.0,2011
35013,2011-01-25,Canada,Discount Stickers,Kerneler,291.0,2011
35103,2011-01-26,Canada,Discount Stickers,Kerneler,295.0,2011
35193,2011-01-27,Canada,Discount Stickers,Kerneler,322.0,2011
35283,2011-01-28,Canada,Discount Stickers,Kerneler,288.0,2011
35373,2011-01-29,Canada,Discount Stickers,Kerneler,319.0,2011
35463,2011-01-30,Canada,Discount Stickers,Kerneler,358.0,2011
35553,2011-01-31,Canada,Discount Stickers,Kerneler,316.0,2011
35643,2011-02-01,Canada,Discount Stickers,Kerneler,288.0,2011
35733,2011-02-02,Canada,Discount Stickers,Kerneler,293.0,2011
35823,2011-02-03,Canada,Discount Stickers,Kerneler,284.0,2011
